,x,y,z
34791,0.100610339097378,0.0057633507528942,-0.0549670305584995
34792,0.108456647876821,0.0061308418790262,-0.0562673173194747
34793,0.108053465424977,0.0061144359989147,-0.0562272704417558
34794,0.117913924012313,0.0067106064537755,-0.0632473797421438
34795,0.0910180509291162,0.0051294014998683,-0.0484228054238776
34796,0.0907692914663888,0.0051246531480355,-0.0490884830702768
34797,0.0364241533590796,0.0020618028020955,-0.0199844391483026
34798,0.103440947350197,0.005779171999725,-0.0534688524416934
34799,0.102069362950448,0.0056516887226147,-0.0526342770199173
34800,0.0234666132364978,0.0012970432293186,-0.0121091610385134
34801,0.107134343940487,0.0059444115802678,-0.0565772011942003
34802,0.0841597468443401,0.0046975861279806,-0.0453109091072438
34803,0.118749919197493,0.0066174079760288,-0.0642716193121672
34804,0.0530190125072691,0.0029648805040898,-0.0288666276002942
34805,0.0525186183286868,0.0029356719365324,-0.0287707163805143
34806,0.052728291750515,0.0029500462924562,-0.0289940258410837
34807,0.107309987266357,0.0058955285895435,-0.0556364600270434
34808,0.10946705672904,0.0060380705622306,-0.0569892404158827
34809,0.128598602881868,0.0071007540737061,-0.0669684927188232
34810,0.0845858729370833,0.0046606568700309,-0.0449232296422122
34811,0.118745066711274,0.006591411141458,-0.0640864189338438
34812,0.108524106453399,0.005953919691091,-0.0565651016409546
34813,0.0907288400632345,0.005005552065958,-0.0487746092204842
34814,0.0508865615752568,0.0027969678683065,-0.0277102471615005
34815,0.0471711717653805,0.0026090273892906,-0.025986913346144
34816,0.107958300950516,0.0058461826636608,-0.0560300897083621
34817,0.030498961517413,0.0016577485532042,-0.0158797749793365
34818,0.108220816193221,0.0058744482986712,-0.0567467046515658
34819,0.0536173449710912,0.0029208621143844,-0.0283736449267819
34820,0.0907479397555184,0.0049686109573593,-0.0487428436860135
34821,0.055405790212222,0.0030329996862863,-0.0303722770594046
34822,0.0475959215444619,0.0026131823708393,-0.0262268280259905
34823,0.108188141890038,0.0058366141528972,-0.0566098752606271
34824,0.08375077611338,0.0045462864062653,-0.0446728728074135
34825,0.1238914254925,0.0067080932711375,-0.066343404808166
34826,0.173789141664587,0.0094509973362698,-0.094045009087331
34827,0.119047860439609,0.0064582552057195,-0.0647198113648677
34828,0.184780738659401,0.010076505744704,-0.101446615269036
34829,0.159520405642229,0.0085455438206626,-0.0832664762993617
34830,0.105864196527034,0.0056661502155055,-0.0553726430046608
34831,0.168082692537226,0.0090624559081946,-0.0913209015573029
34832,0.108168427897664,0.0057535070453447,-0.0560440186111683
34833,0.064526454913568,0.0034537789368242,-0.0348593454945377
34834,0.119394262192898,0.006393016787998,-0.0648725833962355
34835,0.0518456867501147,0.0027827542941255,-0.0281903323760367
34836,0.108054978800356,0.0057268267126153,-0.0560607735428839
34837,0.108095288969549,0.0057164292387453,-0.0565962983423169
34838,0.106274454803215,0.0056144800617465,-0.0558147783091055
34839,0.111326285697361,0.0059008528288455,-0.0593298627240652
34840,0.150591010756229,0.0080186513726734,-0.080635181538283
34841,0.106592630491594,0.005680806228698,-0.0574193404721242
34842,0.103838796646703,0.0055242730071682,-0.0559799638940405
34843,0.0525057175586229,0.002793788459593,-0.0286055025871933
34844,0.0493001387696446,0.0026370284808026,-0.0269712266404594
34845,0.106846562099807,0.0057018199111433,-0.0585298648248478
34846,0.049059129194752,0.0025733696070949,-0.0253541557041925
34847,0.10791262500245,0.0056807214155558,-0.0561350008271631
34848,0.0497407872290699,0.0026227640902345,-0.0259409272524507
34849,0.193040111166119,0.0101922568938724,-0.10383038544082
34850,0.105937650032378,0.0056068071266103,-0.0570515413542718
34851,0.0533763127554489,0.002819092418361,-0.029038748668513
34852,0.101323073783874,0.0052979260751082,-0.0524662054956847
34853,0.101319398981811,0.0052721707503097,-0.0524758956700056
34854,0.0631624996202729,0.0032945464053213,-0.0329061918923627
34855,0.187824662501173,0.0098942882294511,-0.101490858808792
34856,0.0504586358774321,0.0026488405129768,-0.0272879131354709
34857,0.110617942408401,0.0058159550592255,-0.0598620739567398
34858,0.054549718592744,0.0028745821878419,-0.0295214396539644
34859,0.164507633591011,0.0086532699789794,-0.0903343614830144
34860,0.0558732934088632,0.0029482415575913,-0.0307401573411062
34861,0.129225071364963,0.0066912668555333,-0.066813686069075
34862,0.0089367871405996,0.00046176235371,-0.0046320825841027
34863,0.108564780557795,0.0056386565122939,-0.0563149875644036
34864,0.108690741349607,0.0056263360796548,-0.0564825895347921
34865,0.107797324623272,0.0055870843374402,-0.056161727595466
34866,0.101863110311705,0.0052979374218743,-0.0532732917245924
34867,0.107993353200254,0.0056140174282368,-0.0565980303776365
34868,0.0522554620156454,0.002736954180776,-0.0284600561270905
34869,0.0535604667988462,0.0028093285626783,-0.0295134322218031
34870,0.0515990540901541,0.0027096477763593,-0.0284451623766667
34871,0.108238441485435,0.0055674866057773,-0.0565407902766771
34872,0.105509850146095,0.0054354440831294,-0.0560677307162381
34873,0.166183389494126,0.0085850937285513,-0.0899226178144763
34874,0.0507216792463687,0.002628325865771,-0.0276221835880167
34875,0.0747825290036158,0.0038845588085894,-0.0409718193374628
34876,0.146083308992544,0.0075827199765525,-0.0803200459090284
34877,0.0540728575452679,0.0028061980621303,-0.0297927259517759
34878,0.0968742107227025,0.0049710046581729,-0.0513932218362801
34879,0.110121110826001,0.0056456978231358,-0.0588159104550117
34880,0.0019271742986873,9.92409408240651e-05,-0.0010539794327734
34881,0.128915591473404,0.0065457147213625,-0.0666162485784434
34882,0.0761600615814132,0.0038691522945728,-0.0396170422832665
34883,0.0554161446641697,0.0028285132677718,-0.0301704672517877
34884,0.0513390196509439,0.0026215343811833,-0.0281179717270149
34885,0.120166117371334,0.0061515738853342,-0.0660183193204432
34886,0.109390989518375,0.0055012326813699,-0.056576910627341
34887,0.0495033452354523,0.0024941607956035,-0.0257763596352457
34888,0.178352783248821,0.0090354823735632,-0.0935775508505008
34889,0.106136339654984,0.0053576764559556,-0.0563036761325703
34890,0.106577347693494,0.0054141279387987,-0.0572745282148387
34891,0.119230676765283,0.0060477892046289,-0.0642252083800208
34892,0.0505166338290876,0.0025715113085801,-0.027596583184573
34893,0.0483344715042246,0.0024646941423394,-0.0265178090175316
34895,0.073956859852791,0.0037074012390158,-0.0386614437490744
34896,0.107226243496131,0.005398622363975,-0.0568612810389718
34897,0.21517854497601,0.0108530964590596,-0.118027171231898
34898,0.0539188673942123,0.0027198938359493,-0.0296772819066428
34899,0.106450555866827,0.0053269726852881,-0.0565193633457672
34901,0.0517887331128883,0.0025983197547701,-0.0285147326352869
34902,0.054755561858557,0.0027436571658543,-0.0301707724722964
34903,0.0488105647828204,0.002415629291975,-0.0254251543163262
34904,0.0547163930420784,0.0027186381278265,-0.0296366438050379
34905,0.0844771659381077,0.0041926511146252,-0.0459780915335283
34906,0.0549306075301574,0.0027273994615974,-0.0302572632503724
34907,0.0530497256744069,0.00263424247528,-0.0292473658551621
34908,0.160009002546241,0.0078563058146564,-0.0827900875567942
34909,0.106780338412076,0.0052435242781714,-0.0569111604757525
34911,0.0733175401784143,0.0036205129131044,-0.0400694175683397
34912,0.0549088858003094,0.002705185866495,-0.0300970201695645
34913,0.055113010289264,0.0027335230783865,-0.0303283190548062
34914,0.0539190957669944,0.0026735598568662,-0.0296810770404524
34915,0.160179265753341,0.007807100737168,-0.0826639568458115
34916,0.065214661434557,0.0031901946026991,-0.0348286585283381
34917,0.124522103792629,0.0060812513142114,-0.0672001325682545
34918,0.051272628651002,0.0025125461351737,-0.0280464309709148
34919,0.0520133338926835,0.0025490708943019,-0.0285146487160443
34920,0.0548877547429985,0.0026892603973079,-0.0301369648650755
34921,0.0542015940715467,0.0026652823200385,-0.0297733457715935
34922,0.0541538600581029,0.002665027357607,-0.0298601024473748
34923,0.11830359925194,0.0057025351912294,-0.0620126889014936
34924,0.222088520894259,0.0108096497340374,-0.119794698313091
34925,0.0604595597187823,0.0029477106076635,-0.0332697622528333
34926,0.0835886794210444,0.004008350176527,-0.0438040943810233
34927,0.0844947219104961,0.0040646081852564,-0.0449489794643487
34928,0.178813945477135,0.008628933331587,-0.0958213165504675
34929,0.0576979744674889,0.0027782455575552,-0.0314658186994886
34930,0.0839095901457225,0.0039975011761438,-0.0450361919418709
34931,0.0514828823159023,0.0024747014105597,-0.0282738697230865
34932,0.0517843246812695,0.0024780941690032,-0.0285334345433968
34933,0.0494951146115421,0.0023454937585108,-0.025806104553755
34934,0.222894539129018,0.0106170370763768,-0.121072799561673
34935,0.0557176322997863,0.0026607148099384,-0.0306463907667652
34936,0.050346577107857,0.0023946134400694,-0.0277199607820567
34937,0.160553981343431,0.0075380667901444,-0.0829571036753692
34938,0.0846051628338613,0.0039629316748782,-0.044339673781242
34939,0.10080430564279,0.0047244962529236,-0.0533077547407286
34940,0.090731717683783,0.0042545963851358,-0.0482351021482808
34941,0.050611499914319,0.0023836054256476,-0.0274391849167033
34942,0.0847010882555997,0.0040078598971078,-0.0459826560981598
34943,0.0504179485583712,0.0023847789675809,-0.0273872924255884
34944,0.0529078513166026,0.002490057991614,-0.0289120812240833
34945,0.108115475767179,0.0051115982603113,-0.0592091295444598
34946,0.124435286968194,0.0058082723552665,-0.0669923614769619
34947,0.0524218212871897,0.0024484624947533,-0.0285877470877428
34948,0.119940451755363,0.0056391144773579,-0.0655033552105408
34949,0.0915552118198748,0.0042441684243198,-0.0478987882540068
34950,0.0842762425158085,0.003906741738631,-0.0441487921778769
34951,8.7725351835779e-05,4.06957088162209e-06,-4.78147594725679e-05
34952,0.0532629925035918,0.0024655473044055,-0.0290755833943775
34953,0.121721095903167,0.0056225017646156,-0.0667269974734332
34954,0.129180406254983,0.0058732964402902,-0.0665715853402502
34955,0.127753814823822,0.0058010805910714,-0.0660950412534083
34956,0.0963024333240493,0.0043836647658806,-0.0509048230558384
34957,0.0540126286806112,0.0024776539357657,-0.0293244221913489
34958,0.121428136162385,0.0055142848588244,-0.0664934153444072
34959,0.0517905075238689,0.0023532650773933,-0.0285327810446774
34960,0.0089015500999473,0.0004010450607806,-0.0047050129235731
34961,0.118946340610884,0.0053457619185991,-0.0642234326694888
34962,0.119301743614392,0.0053601698563603,-0.0647446103269933
34963,0.10050924198589,0.0045323109191864,-0.0546750254779791
34964,0.0562605132197913,0.0025430905883923,-0.0308781251965626
34965,0.127154196329413,0.0056427454054025,-0.0658491178629481
34966,0.0756116256336924,0.0033442470320092,-0.0392622974619189
34967,0.0535530893192188,0.0023906613838957,-0.0281282227477489
34968,0.0958934904231639,0.0042739997648529,-0.0510774959641867
34969,0.0514079963336113,0.0022949398305489,-0.0274048127993499
34970,0.0526073429004776,0.002353004044393,-0.0282530077005204
34971,0.106635557699429,0.0047816820663196,-0.0580156103980788
34972,0.0561095816863236,0.0025175829066486,-0.030751633493201
34973,0.105266391641262,0.004711312270575,-0.0579700057436919
34974,0.0534845292003934,0.0023723237456013,-0.0294881408792614
34975,0.002553950917081,0.00011200288909,-0.0013649059056247
34976,0.0539647018693025,0.0023694397488707,-0.0292178196598428
34977,0.102113823761848,0.0044839055915491,-0.0554890094908429
34978,0.119978256780415,0.0053013929068219,-0.0658517110583249
34979,0.0536979747010693,0.00233843990752,-0.0293038875236135
34980,0.129116748499603,0.0055499655568298,-0.0669250330801556
34981,0.107237643002898,0.0046390454834772,-0.0579051883637996
34982,0.101830381950447,0.0043907370342828,-0.0558184926139124
34983,0.12831670233357,0.0054538761839017,-0.0672601415050926
34984,0.07526826030075,0.003206219085796,-0.0397225401386705
34985,0.0524346008134021,0.0022460220917977,-0.0281720969350116
34986,0.0528533999278484,0.0022611887707802,-0.0284191519566431
34987,0.0180484979290496,0.0007779152844061,-0.0099042051323608
34988,0.127718661188531,0.0053908668051367,-0.0659950670099705
34989,0.0920590031992869,0.0038798093058399,-0.0477865507325244
34990,0.105088932048121,0.0044560552247598,-0.0565407205130378
34991,0.134357257351594,0.0056984818184231,-0.0738472599606828
34992,0.129157169434423,0.0054329543681459,-0.0668566040424815
34993,0.008819805218942,0.0003712849541624,-0.0046489374497181
34994,0.0525166115590285,0.0021828492589039,-0.0276081606762635
34995,0.108360282439115,0.0045170912716487,-0.0570104081813747
34996,0.134130352553214,0.0055777568479345,-0.0723361484142259
34997,0.104010566563621,0.004330920362119,-0.056757803655165
34998,0.102313220995831,0.0042829025176089,-0.0561255478586363
34999,0.128960039225434,0.0053077009028311,-0.0674469966836861
35001,0.127938310757241,0.0052564224181708,-0.0673958166605722
35002,0.0975717625545198,0.0040306861266327,-0.0521823971292531
35003,0.10606404115829,0.0044045266127279,-0.0579122882256427
35004,0.0553313140682657,0.0023007289378045,-0.0303703638564148
35005,0.0552806727922774,0.0023047041356727,-0.030462144136904
35006,0.0544476443351104,0.0022254725791933,-0.0283193498583197
35007,0.0696155175397968,0.0028554792563146,-0.0366502642669883
35008,0.0520544656189825,0.0021261758778596,-0.0274459511001267
35009,0.173791540172793,0.0071166562017252,-0.0934861243377514
35010,0.0629265604341389,0.002554664230395,-0.0338304237984396
35011,0.0523863099444515,0.0021394630112778,-0.0282700592825803
35012,0.0531935065576815,0.0021714215697486,-0.0288198081342673
35013,0.21801863304141,0.0088532458441458,-0.118293195411081
35014,0.054841783463047,0.0022052700819899,-0.0284054706134242
35015,0.107945840866767,0.0043350024436235,-0.056800719741281
35016,0.09563298193119,0.0038435946981259,-0.0513973437578546
35017,0.17386478530268,0.0070021275210252,-0.0937395549286372
35018,0.10416702613641,0.0041895464375989,-0.0568757553404883
35019,0.0996728471968053,0.0040281774992455,-0.0546667110410112
35020,0.0556445515950924,0.0022460622120224,-0.0306109801673069
35021,0.0545420132784946,0.002164969704593,-0.0283532406715386
35022,0.0522299141805741,0.0020705692039797,-0.027325457810747
35023,0.0612068313945161,0.0024331760825802,-0.0327466901269019
35024,0.09622777552937,0.0038542528199898,-0.0516926072398381
35025,0.106128953565451,0.0042588685304855,-0.0574089353980834
35026,0.218591628623575,0.0085975634480501,-0.113497700077314
35027,0.128228980825951,0.0050364492744244,-0.0668580593080895
35028,0.0527488439633884,0.0020870303608578,-0.0275917159345396
35029,0.0524785120547535,0.0020688046379933,-0.0274801497089638
35030,0.107231590843016,0.0042720304042783,-0.0591242526071083
35031,0.0550523430112537,0.0021422826060242,-0.0286373981840541
35032,0.108070464421024,0.0042110735458295,-0.0569777120181964
35033,0.189191918099492,0.0073034319601578,-0.0973976350851108
35034,0.0532251762701896,0.0020555976707957,-0.0283585029518905
35035,0.120782378306493,0.0047159066205064,-0.0661786337852183
35036,0.190692277468993,0.0072833003264504,-0.09819587225544
35037,0.0963329573427885,0.0037019316275582,-0.0506978362887997
35038,0.174352491140978,0.0067294383071186,-0.0938057145116242
35039,0.096235166336871,0.0037218634770603,-0.0522871694831971
35040,0.104978441401548,0.0040547312713204,-0.0577605267230618
35041,0.0518008600857552,0.0019698805262725,-0.0268926827649956
35042,0.0959381761813691,0.0036850838686816,-0.0524383692684392
35043,0.135749131850209,0.0051066026020231,-0.0700982290749757
35044,0.112088779052178,0.0042024272037741,-0.0580244756833147
35045,0.0913317764879506,0.0034273992111089,-0.0477755168838462
35046,0.162147561068238,0.0061109931941091,-0.086696416967475
35047,0.17950624434708,0.0066855938353514,-0.0962082906505919
35048,0.161000428768954,0.0060119503884962,-0.0878694297114894
35049,0.11966230565151,0.0044763520677297,-0.0655173005552384
35050,0.0514752621511342,0.0019353436563571,-0.0283297521899918
35051,0.109560248848437,0.0040504218935149,-0.0573928840926175
35052,0.119136431955589,0.0044008945627459,-0.0627466345228347
35053,0.121521203818157,0.0045092530218563,-0.0640290143090098
35054,0.107485305324211,0.0039206439268966,-0.0566943332882409
35055,0.108727376761483,0.0039763216669838,-0.0573639677003406
35056,0.107667404339829,0.0039615483129504,-0.0575538549915845
35057,0.0234302648311899,0.0008629024446077,-0.0126396158038567
35058,0.136165379509032,0.0049079835569525,-0.0703155425960494
35059,0.0665179187181209,0.0024161903551038,-0.0357292647324916
35060,0.176451620370729,0.006351078248129,-0.0919892467099583
35061,0.128917470868534,0.0046106909233765,-0.0675794939431956
35062,0.0540298164468445,0.0019385353015374,-0.0287172357269871
35063,0.0517726823335812,0.0018677680063788,-0.027580735844732
35064,0.119310534909126,0.0042943813235715,-0.0640205393679338
35065,0.213354496359516,0.0075472846442759,-0.109940421410453
35066,0.136700944641232,0.0048606959275323,-0.0704923168759692
35067,0.0962682055917077,0.0034177657355006,-0.0504330312694848
35068,0.219902329982108,0.0078059702406786,-0.117080312356613
35069,0.0982619535443139,0.0035113729070703,-0.053928561645143
35070,0.12849656863663,0.0045108697077104,-0.0661771597599577
35071,0.0541877543764825,0.001911374294134,-0.02799893020524
35072,0.174214205540139,0.0061193382749579,-0.0902427043931799
35073,0.195148577086939,0.0068702958726492,-0.10355949769152
35074,0.186380807736243,0.0065700364049852,-0.100481046068706
35075,0.0897011490764656,0.0031614973483791,-0.0486283418783151
35076,0.0280501809213023,0.0009718751464388,-0.014452121435536
35077,0.188649121168086,0.0065495875511636,-0.0981107822031205
35078,0.0623463414330542,0.0021716440658797,-0.0324724043801351
35079,0.161459328763132,0.0056267631779186,-0.0870490837434925
35080,0.0892982473527496,0.003123500000158,-0.0483751265830612
35081,0.0814203656472081,0.0027972000157408,-0.0426789015417259
35082,0.128951368858077,0.0043870360574715,-0.0667240516236447
35083,0.0296216949692148,0.0010048871168061,-0.0154867798123691
35084,0.0811134870115272,0.0027704166202722,-0.0426475148770219
35085,0.0544179212705573,0.0018635868685958,-0.0288201324336731
35086,0.0526102994988427,0.0017972783954164,-0.0278751717559697
35087,0.180531929194931,0.0061363305054022,-0.0958504791109045
35088,0.0237459141268474,0.0008130602229459,-0.012681697688357
35089,0.0551454676251023,0.0018650149186878,-0.0284771757782744
35090,0.0981940214296804,0.003313978713423,-0.0508476389167256
35092,0.188000853472994,0.0063646056195119,-0.098975918841237
35093,0.054536354274248,0.0018481073612156,-0.0290125102665641
35094,0.0665951427810056,0.0022508358799313,-0.0358002129069471
35095,0.0662662308093422,0.0022465216488293,-0.0358005577516543
35096,0.208311181821381,0.0069663547663636,-0.110123851729452
35097,0.0517711949678849,0.001728433124588,-0.027798901386091
35099,0.083427176760147,0.0027532914421594,-0.0433844406236748
35100,0.0240103427961992,0.0007966973847587,-0.0126056375704112
35101,0.0537165979312877,0.0017804770246498,-0.0286951985618681
35102,0.216855457314838,0.0072097818711217,-0.116319588694689
35103,0.214301999242821,0.0071094415326258,-0.114963577388057
35104,0.113609000989126,0.0037789720451887,-0.0625795607145171
35105,0.053740874728067,0.0017529169978911,-0.0278153054610653
35106,0.0959308133643447,0.0031257139997948,-0.0498681445320205
35107,0.0527648077965965,0.0017194663761782,-0.0275865459415055
35108,0.0670637289376733,0.00218821347935,-0.0355409343588027
35109,0.112898486439519,0.0037085710861542,-0.0599523780145183
35110,0.0507919992986004,0.0016605023256955,-0.0271575018470525
35111,0.0662298556816783,0.0021624515905935,-0.0354659002153986
35112,0.161084231492315,0.0052808569766869,-0.0873816581037667
35113,0.0536522779202661,0.0017203431868218,-0.0277770028251723
35114,0.0512972889458583,0.0016577145845237,-0.0270363293573954
35115,0.053940332402701,0.0017386502526076,-0.0284837463175301
35116,0.0529174389129006,0.0017200870776195,-0.028131184142621
35117,0.052801306301611,0.0017135830268326,-0.0281427805062394
35118,0.0533257175799933,0.0017189559292184,-0.0286052195853109
35119,0.219190492930897,0.0070844401648462,-0.117900110879404
35120,0.0535171762365358,0.0017388413662647,-0.0290679495427954
35121,0.024332233345375,0.0007887076847738,-0.0132608863399944
35122,0.108705489448954,0.0034670895751644,-0.0564237309860783
35123,0.129156784975441,0.0041477646426392,-0.0679536307842221
35124,0.0526778676436974,0.0016821964545518,-0.0277544861061191
35125,0.0522536367384946,0.0016664810131922,-0.0279322948712108
35126,0.0542203950707773,0.0017404542790014,-0.0289921392819333
35127,0.0536091902942155,0.0017240739894587,-0.0286933660371397
35128,8.85790526583504e-05,2.80853394124962e-06,-4.63078130831215e-05
35129,0.0521258986076173,0.0016588402924578,-0.0277588317253525
35130,0.0523665245946668,0.0016660023404588,-0.0279274308616656
35131,0.0823844806626031,0.002608227421246,-0.0439370254058906
35132,0.0298694639429843,0.0009318801662794,-0.0156551449655641
35133,0.120278642995784,0.0037624851721449,-0.0632280868187522
35134,0.11101831798024,0.0034541412874325,-0.0593011331689897
35135,0.0551787297204549,0.0016951407298211,-0.0286348217021074
35136,0.0680864273581819,0.0020943036469586,-0.0354665265176299
35137,0.0910096715410686,0.0028078905064319,-0.0476106206580802
35138,0.0527701765396256,0.0016364358090199,-0.0277906761773645
35139,0.114312585226218,0.0035320063947852,-0.060501617288881
35140,0.0901137238385335,0.0028041248857076,-0.0492855904107357
35141,0.0884205964186386,0.0026934484134644,-0.0455771663938707
35142,0.217834187813623,0.0066151620184382,-0.112425304245883
35143,0.097161588449815,0.0029489646252157,-0.0503902044553639
35144,0.0886276143283624,0.0026922712172762,-0.0460067683546832
35145,0.187762752372153,0.0057402244136463,-0.0979265548007956
35146,0.108925144930362,0.0033318492151803,-0.0576351502788435
35147,0.0515118297973409,0.0015685419040711,-0.0274681085704024
35148,0.103516155389114,0.0030979053876111,-0.0533399077246232
35149,0.0983105340930475,0.0029646586527595,-0.0512614137876066
35150,0.0559362278468243,0.0016825006307459,-0.0292833447002393
35151,0.0526647527238336,0.0015878932613341,-0.0277849138732053
35152,0.0891616314319075,0.0027082985366665,-0.0478510908362234
35153,0.0528057367430171,0.0015914522123664,-0.0283478219410969
35154,0.0515012496223993,0.001561059655596,-0.0276944400043438
35155,0.126908966993647,0.0037738676175813,-0.0658487568128463
35156,0.129056523649923,0.0038484377765507,-0.0681614130102819
35157,0.0524648387326819,0.0015719367875935,-0.0277477849196087
35158,0.0528020587728391,0.0015781971671061,-0.0281492858101257
35159,0.117591738221367,0.0034914107625429,-0.0642963704216123
35160,0.0413145751607749,0.0012005075687967,-0.0217198109636219
35161,0.172188551967264,0.0050082952835821,-0.0944919182838226
35162,0.0536863989162401,0.0015333559801201,-0.0279332229303427
35163,0.110011132905287,0.0031588005736339,-0.0573988302762151
35164,0.118032464211257,0.0033959073884781,-0.0618926729284931
35165,0.0895051626229852,0.0025744980771978,-0.0470084255757511
35166,0.0533978936607939,0.0015423326683789,-0.0280648485294312
35167,0.0242026211347944,0.0006995210268375,-0.0128817408239252
35168,0.0617490926530728,0.0017496156273491,-0.0323872477501703
35169,0.0297156196388181,0.00084878306785,-0.0157405628647322
35170,0.0661049037738588,0.001889151810234,-0.0355102757706845
35171,0.0664752512951853,0.0018836246568783,-0.0358405464263739
35172,0.119291630828207,0.0034017469474012,-0.065090968270491
35173,0.0232412055106197,0.0006644091336923,-0.0127919587582367
35174,0.0274365039794419,0.0007659516215585,-0.0143625697465248
35175,0.118865225990632,0.003329981898219,-0.0623233078052137
35176,0.217897486162974,0.0061116426977554,-0.116105501676396
35177,0.054685301291463,0.0015449310247271,-0.0293697366575804
35178,0.0885160940271771,0.0024825280799031,-0.0482560182841857
35179,0.0236380652257819,0.0006684254840929,-0.0128899201183918
35180,0.121451809188752,0.0033387150414697,-0.0628212714759766
35181,0.117842468094967,0.0032755145491232,-0.0618583118264462
35182,0.0528861066131291,0.001467658787947,-0.0282043129132428
35183,0.135972831306039,0.0036885194821517,-0.0703592778555815
35184,0.0528531894843328,0.0014379350489706,-0.0274330408001287
35185,0.137683751771993,0.0037548713306529,-0.0722779667678857
35186,0.049346512959817,0.001343896336614,-0.0259511848987437
35187,0.149942157034229,0.0040898337350541,-0.0792227174196811
35188,0.114577515624493,0.0031273097019396,-0.0610249185210385
35189,0.114409017271245,0.0031192968998101,-0.0609426744883253
35190,0.0881707169263338,0.0024156671813532,-0.0484935135547557
35191,0.136385600652295,0.0036846298545861,-0.0705689655064484
35192,0.174425044209162,0.0047078708040505,-0.0903130277219813
35193,0.0536311071826989,0.0014375546350376,-0.0278339032780653
35194,0.0540657091128879,0.0014658867373184,-0.0284696945970764
35195,0.0910393261534854,0.0024510622886376,-0.0487938408051189
35196,0.0521951284402039,0.001414068001748,-0.0282601987829602
35197,0.136881852990344,0.0036457389051188,-0.070820215967175
35198,0.217082689733509,0.0058039412977202,-0.113157163937407
35199,0.0238555507220216,0.0006335506993769,-0.0126962930434269
35200,0.0531822445418261,0.0014222333493888,-0.0286830003740342
35201,0.126124025750313,0.0033601306133264,-0.069508828830741
35202,0.129702978440398,0.0033786472633001,-0.0675542335038635
